epoch,train_loss,val_dice,val_iou,val_precision,val_recall,val_f1,val_accuracy,val_hausdorff,lr
149,0.2180843185419324,0.45612536465960873,0.345976096492854,0.44118377863762553,0.5422690964247029,0.4561249879613054,0.99130840735002,137.76105891574514,0.0007291475035994755
150,0.21450249379736253,0.4404828371741056,0.33674313864020544,0.4133832001189334,0.5401045182536685,0.4404824672436437,0.9903072660619562,122.71492923389782,0.0007272829409137847
151,0.2151939758452876,0.45074515651521146,0.3403945568492971,0.4177084145065322,0.5526924909427922,0.45074478205327373,0.9905767007307573,128.79382014274597,0.0007254178469372199
152,0.19612829070324186,0.4451139823980725,0.33059318969687557,0.423504961452514,0.5571997330142294,0.44511359614659657,0.9909856969659979,142.3041584708474,0.0007235522199997669
153,0.2169655331078617,0.4510319381258871,0.33705604704444014,0.4301171349177411,0.5527628725930385,0.4510315759954597,0.9904341047460382,145.40943772142583,0.0007216860584213608
154,0.2130065599734756,0.44766609893945497,0.3428332373669509,0.4331095886714981,0.5096078208041198,0.4476657014298057,0.9902917471798983,120.85026576302268,0.0007198193605117973
155,0.2080098101976274,0.4465494243497933,0.3413403536606849,0.43130428197562765,0.5215657805417485,0.44654903863558704,0.9904942079023882,122.64404244856401,0.0007179521245706413
156,0.2095069974318318,0.43485822886662523,0.3224313671058261,0.3929946194544709,0.5467570409164924,0.4348578565563683,0.989670146595348,140.340149641037,0.0007160843488871357
157,0.2206161935952888,0.4492981725064634,0.34317600779426854,0.43715091684818835,0.519980464488559,0.4492977632981228,0.991068796678023,129.05110133777964,0.0007142160317401089
158,0.21006456454252376,0.42962533112455026,0.32536950351377775,0.3827296767475242,0.5766895465432099,0.4296249850436501,0.9881292256441984,119.90937102924694,0.0007123471713978799
159,0.21484620252559924,0.4486241968753255,0.34172209834873996,0.4362121573131121,0.5186547408599346,0.4486238162710792,0.9921004988930442,143.32830517942256,0.0007104777661181647
160,0.2194496558058536,0.45746418503943825,0.344281665836725,0.4238699737803844,0.5808991331042965,0.45746380557964444,0.990214391188188,130.602201721885,0.0007086078141479791
161,0.21252102738824383,0.45364789323414295,0.34603142868493303,0.4472083245584022,0.5070287414558645,0.4536474921254036,0.9913955385034735,130.49835510687396,0.0007067373137235415
162,0.2159297633273848,0.4574122610974313,0.3437765017835865,0.42203815413134776,0.5707010827775442,0.4574118766679946,0.9902242530475963,148.22754792733625,0.0007048662630701754
163,0.22357686343549313,0.4665361257657681,0.35692836236783737,0.4543368442839563,0.5386532210985103,0.46653573854236363,0.9915550405328925,133.85690673914823,0.0007029946604022085
164,0.20443330199896603,0.4567805561078289,0.34827709396433254,0.4129077187019654,0.5831624668260867,0.4567801783771508,0.9899772730740634,131.0180902481079,0.0007011225039228726
165,0.20050476594217892,0.4335167326743338,0.33104437587857716,0.37546206758145734,0.5746797497116443,0.43351636996325155,0.9890724312175404,135.51410347765142,0.0006992497918242011
166,0.20746032062960768,0.4611928219087217,0.35519385509493573,0.4369245529256664,0.545810307112242,0.46119243991352143,0.9911863587119363,124.92428415471858,0.0006973765222869263
167,0.2019736628936625,0.42683973670963576,0.31973684547582787,0.4472053394605279,0.47249536218904803,0.42683933326175477,0.990999005057595,145.80291507460853,0.0006955026934803739
168,0.2008133352487937,0.45354512906159383,0.34669734400815777,0.4543675236870465,0.5155952838883759,0.4535447277382812,0.9921136769381437,124.08405052531849,0.000693628303562358
